T18Eval-00001	A99990829	54	0.0185	Baseline-TOFS
T18Eval-00001	M99990286	55	0.0182	Baseline-TOFS
T18Eval-00001	B99990030	56	0.0179	Baseline-TOFS
T18Eval-00001	N23813044	57	0.0175	Baseline-TOFS
T18Eval-00001	E99990346	58	0.0172	Baseline-TOFS
T18Eval-00001	N23812829	59	0.0169	Baseline-TOFS
T18Eval-00001	G99990493	60	0.0167	Baseline-TOFS
T18Eval-00001	E99990076	61	0.0164	Baseline-TOFS
T18Eval-00001	H99990932	62	0.0161	Baseline-TOFS
T18Eval-00001	N23812963	63	0.0159	Baseline-TOFS
T18Eval-00001	N23813078	64	0.0156	Baseline-TOFS
T18Eval-00001	M99990178	65	0.0154	Baseline-TOFS
T18Eval-00001	G99990941	66	0.0152	Baseline-TOFS
T18Eval-00001	M99990490	67	0.0149	Baseline-TOFS
T18Eval-00001	G99990410	68	0.0147	Baseline-TOFS
T18Eval-00001	A99990833	69	0.0145	Baseline-TOFS
T18Eval-00001	N23812889	70	0.0143	Baseline-TOFS
T18Eval-00001	N23812985	71	0.0141	Baseline-TOFS
T18Eval-00001	M99990131	72	0.0139	Baseline-TOFS
T18Eval-00001	N23812900	73	0.0137	Baseline-TOFS
T18Eval-00001	N23812935	74	0.0135	Baseline-TOFS
T18Eval-00001	B99990527	75	0.0133	Baseline-TOFS
T18Eval-00001	N23813073	76	0.0132	Baseline-TOFS
T18Eval-00001	H99990759	77	0.0130	Baseline-TOFS
T18Eval-00001	D99990466	78	0.0128	Baseline-TOFS
T18Eval-00001	B99990474	79	0.0127	Baseline-TOFS
T18Eval-00001	M99990157	80	0.0125	Baseline-TOFS
T18Eval-00001	M99990483	81	0.0123	Baseline-TOFS
T18Eval-00002	M99990142	1	1.0000	Baseline-TOFS
T18Eval-00002	M99990399	2	0.5000	Baseline-TOFS
T18Eval-00002	N23813117	3	0.3333	Baseline-TOFS
T18Eval-00002	M99991022	4	0.2500	Baseline-TOFS
T18Eval-00002	N23813062	5	0.2000	Baseline-TOFS
T18Eval-00002	N23812994	6	0.1667	Baseline-TOFS
T18Eval-00002	N23812995	7	0.1429	Baseline-TOFS
T18Eval-00002	N23812860	8	0.1250	Baseline-TOFS
T18Eval-00002	F99990365	9	0.1111	Baseline-TOFS
T18Eval-00002	N23812983	10	0.1000	Baseline-TOFS
T18Eval-00002	M99990442	11	0.0909	Baseline-TOFS
T18Eval-00002	N23812984	12	0.0833	Baseline-TOFS
T18Eval-00002	F99990130	13	0.0769	Baseline-TOFS
T18Eval-00002	N23813013	14	0.0714	Baseline-TOFS
T18Eval-00002	N23813063	15	0.0667	Baseline-TOFS
T18Eval-00002	F99990072	16	0.0625	Baseline-TOFS
T18Eval-00002	M99990937	17	0.0588	Baseline-TOFS
T18Eval-00002	M99990004	18	0.0556	Baseline-TOFS
T18Eval-00002	N23813074	19	0.0526	Baseline-TOFS
T18Eval-00002	M99990867	20	0.0500	Baseline-TOFS
T18Eval-00002	N23813101	21	0.0476	Baseline-TOFS
T18Eval-00002	N23812956	22	0.0455	Baseline-TOFS
T18Eval-00002	M99990990	23	0.0435	Baseline-TOFS
T18Eval-00002	N23813070	24	0.0417	Baseline-TOFS
T18Eval-00002	N23812819	25	0.0400	Baseline-TOFS
T18Eval-00002	K99990324	26	0.0385	Baseline-TOFS
T18Eval-00002	G99990684	27	0.0370	Baseline-TOFS
T18Eval-00002	N23813131	28	0.0357	Baseline-TOFS
T18Eval-00002	N23813073	29	0.0345	Baseline-TOFS
T18Eval-00002	M99990499	30	0.0333	Baseline-TOFS
T18Eval-00002	M99990895	31	0.0323	Baseline-TOFS
T18Eval-00002	M99990715	32	0.0312	Baseline-TOFS
T18Eval-00002	G99990410	33	0.0303	Baseline-TOFS
T18Eval-00002	N23813118	34	0.0294	Baseline-TOFS
T18Eval-00002	N23813010	35	0.0286	Baseline-TOFS
T18Eval-00002	M99990327	36	0.0278	Baseline-TOFS
T18Eval-00002	N23813017	37	0.0270	Baseline-TOFS
T18Eval-00002	N23812974	38	0.0263	Baseline-TOFS
T18Eval-00002	N23813016	39	0.0256	Baseline-TOFS
T18Eval-00002	E99990076	40	0.0250	Baseline-TOFS
T18Eval-00002	N23813093	41	0.0244	Baseline-TOFS
T18Eval-00002	M99991008	42	0.0238	Baseline-TOFS
T18Eval-00002	N23812852	43	0.0233	Baseline-TOFS
T18Eval-00002	M99990804	44	0.0227	Baseline-TOFS
T18Eval-00002	N23812865	45	0.0222	Baseline-TOFS
T18Eval-00002	M99990490	46	0.0217	Baseline-TOFS
T18Eval-00002	N23813028	47	0.0213	Baseline-TOFS
T18Eval-00002	M99990212	48	0.0208	Baseline-TOFS
T18Eval-00002	N23812917	49	0.0204	Baseline-TOFS
T18Eval-00002	N23812997	50	0.0200	Baseline-TOFS
T18Eval-00002	G99990758	51	0.0196	Baseline-TOFS
T18Eval-00002	N23812993	52	0.0192	Baseline-TOFS
T18Eval-00002	M99990060	53	0.0189	Baseline-TOFS
T18Eval-00002	N23812822	54	0.0185	Baseline-TOFS
T18Eval-00002	M99990286	55	0.0182	Baseline-TOFS
T18Eval-00002	N23812992	56	0.0179	Baseline-TOFS
T18Eval-00002	M99990541	57	0.0175	Baseline-TOFS
T18Eval-00002	A99990121	58	0.0172	Baseline-TOFS
T18Eval-00002	N23813125	59	0.0169	Baseline-TOFS
T18Eval-00002	G99990387	60	0.0167	Baseline-TOFS
T18Eval-00002	M99990981	61	0.0164	Baseline-TOFS
T18Eval-00002	N23812866	62	0.0161	Baseline-TOFS
T18Eval-00002	N23813007	63	0.0159	Baseline-TOFS
T18Eval-00002	N23812875	64	0.0156	Baseline-TOFS
T18Eval-00002	M99990189	65	0.0154	Baseline-TOFS
T18Eval-00002	N23813123	66	0.0152	Baseline-TOFS
T18Eval-00002	N23813104	67	0.0149	Baseline-TOFS
T18Eval-00002	N23812986	68	0.0147	Baseline-TOFS
T18Eval-00002	N23812970	69	0.0145	Baseline-TOFS
T18Eval-00002	N23813027	70	0.0143	Baseline-TOFS
T18Eval-00002	M99990031	71	0.0141	Baseline-TOFS
T18Eval-00002	E99990830	72	0.0139	Baseline-TOFS
T18Eval-00002	M99991000	73	0.0137	Baseline-TOFS
T18Eval-00002	L99990260	74	0.0135	Baseline-TOFS
T18Eval-00002	M99990906	75	0.0133	Baseline-TOFS
T18Eval-00002	M99990305	76	0.0132	Baseline-TOFS
T18Eval-00002	N23812850	77	0.0130	Baseline-TOFS
T18Eval-00002	N23812936	78	0.0128	Baseline-TOFS
T18Eval-00002	N23812838	79	0.0127	Baseline-TOFS
T18Eval-00002	N23813112	80	0.0125	Baseline-TOFS
T18Eval-00002	N23812924	81	0.0123	Baseline-TOFS
T18Eval-00002	N23812895	82	0.0122	Baseline-TOFS
T18Eval-00002	N23812825	83	0.0120	Baseline-TOFS
T18Eval-00002	N23812980	84	0.0119	Baseline-TOFS
T18Eval-00002	M99990204	85	0.0118	Baseline-TOFS
T18Eval-00002	G99990188	86	0.0116	Baseline-TOFS
T18Eval-00002	M99990814	87	0.0115	Baseline-TOFS
T18Eval-00002	N23812863	88	0.0114	Baseline-TOFS
T18Eval-00002	N23813051	89	0.0112	Baseline-TOFS
T18Eval-00002	A99990455	90	0.0111	Baseline-TOFS
T18Eval-00002	N23813018	91	0.0110	Baseline-TOFS
T18Eval-00002	M99990664	92	0.0109	Baseline-TOFS
T18Eval-00002	B99990480	93	0.0108	Baseline-TOFS
T18Eval-00002	J99990705	94	0.0106	Baseline-TOFS
T18Eval-00002	N23813130	95	0.0105	Baseline-TOFS
T18Eval-00002	N23813115	96	0.0104	Baseline-TOFS
T18Eval-00002	N23812965	97	0.0103	Baseline-TOFS
T18Eval-00002	D99990594	98	0.0102	Baseline-TOFS
T18Eval-00002	M99990515	99	0.0101	Baseline-TOFS
T18Eval-00002	N23813024	100	0.0100	Baseline-TOFS
T18Eval-00002	N23812938	101	0.0099	Baseline-TOFS
T18Eval-00002	N23812843	102	0.0098	Baseline-TOFS
T18Eval-00002	N23812952	103	0.0097	Baseline-TOFS
T18Eval-00002	J99990120	104	0.0096	Baseline-TOFS
T18Eval-00002	N23812897	105	0.0095	Baseline-TOFS
T18Eval-00002	N23812844	106	0.0094	Baseline-TOFS
T18Eval-00002	G99990507	107	0.0093	Baseline-TOFS
T18Eval-00002	N23812990	108	0.0093	Baseline-TOFS
T18Eval-00002	N23812998	109	0.0092	Baseline-TOFS
T18Eval-00002	B99990910	110	0.0091	Baseline-TOFS
T18Eval-00002	N23812981	111	0.0090	Baseline-TOFS
T18Eval-00002	N23812935	112	0.0089	Baseline-TOFS
T18Eval-00002	N23812940	113	0.0088	Baseline-TOFS
T18Eval-00002	M99990157	114	0.0088	Baseline-TOFS
T18Eval-00002	B99990856	115	0.0087	Baseline-TOFS
T18Eval-00002	A99990590	116	0.0086	Baseline-TOFS
T18Eval-00002	H99990295	117	0.0085	Baseline-TOFS
T18Eval-00002	N23813129	118	0.0085	Baseline-TOFS
T18Eval-00002	M99990637	119	0.0084	Baseline-TOFS
T18Eval-00002	N23813120	120	0.0083	Baseline-TOFS
T18Eval-00002	N23813102	121	0.0083	Baseline-TOFS
T18Eval-00002	N23812934	122	0.0082	Baseline-TOFS
T18Eval-00002	A99990344	123	0.0081	Baseline-TOFS
T18Eval-00002	N23813053	124	0.0081	Baseline-TOFS
T18Eval-00002	J99990448	125	0.0080	Baseline-TOFS
T18Eval-00002	N23812821	126	0.0079	Baseline-TOFS
T18Eval-00002	M99990352	127	0.0079	Baseline-TOFS
T18Eval-00002	N23813057	128	0.0078	Baseline-TOFS
T18Eval-00002	N23813111	129	0.0078	Baseline-TOFS
T18Eval-00002	N23812870	130	0.0077	Baseline-TOFS
T18Eval-00002	N23812946	131	0.0076	Baseline-TOFS
T18Eval-00002	N23812954	132	0.0076	Baseline-TOFS
T18Eval-00002	N23812932	133	0.0075	Baseline-TOFS
T18Eval-00002	N23812904	134	0.0075	Baseline-TOFS
T18Eval-00002	M99990553	135	0.0074	Baseline-TOFS
T18Eval-00002	A99990750	136	0.0074	Baseline-TOFS
T18Eval-00002	N23812880	137	0.0073	Baseline-TOFS
T18Eval-00002	N23812848	138	0.0072	Baseline-TOFS
T18Eval-00002	N23813006	139	0.0072	Baseline-TOFS
T18Eval-00002	N23813014	140	0.0071	Baseline-TOFS
T18Eval-00002	A99990407	141	0.0071	Baseline-TOFS
T18Eval-00002	N23813049	142	0.0070	Baseline-TOFS
T18Eval-00002	E99990181	143	0.0070	Baseline-TOFS
T18Eval-00002	M99990729	144	0.0069	Baseline-TOFS
T18Eval-00002	N23813026	145	0.0069	Baseline-TOFS
T18Eval-00002	N23813000	146	0.0068	Baseline-TOFS
T18Eval-00002	N23812879	147	0.0068	Baseline-TOFS
T18Eval-00002	L99990281	148	0.0068	Baseline-TOFS
T18Eval-00002	N23812873	149	0.0067	Baseline-TOFS
T18Eval-00002	N23812943	150	0.0067	Baseline-TOFS
T18Eval-00002	N23813040	151	0.0066	Baseline-TOFS
T18Eval-00002	N23813077	152	0.0066	Baseline-TOFS
T18Eval-00002	M99990769	153	0.0065	Baseline-TOFS
T18Eval-00002	N23813032	154	0.0065	Baseline-TOFS
T18Eval-00002	A99990544	155	0.0065	Baseline-TOFS
T18Eval-00002	H99990807	156	0.0064	Baseline-TOFS
T18Eval-00002	M99990558	157	0.0064	Baseline-TOFS
T18Eval-00002	N23812951	158	0.0063	Baseline-TOFS
T18Eval-00002	N23812947	159	0.0063	Baseline-TOFS
T18Eval-00002	G99990941	160	0.0063	Baseline-TOFS
T18Eval-00002	N23812874	161	0.0062	Baseline-TOFS
T18Eval-00002	N23813030	162	0.0062	Baseline-TOFS
T18Eval-00002	N23812931	163	0.0061	Baseline-TOFS
T18Eval-00002	N23812971	164	0.0061	Baseline-TOFS
T18Eval-00002	A99990688	165	0.0061	Baseline-TOFS
T18Eval-00002	J99990337	166	0.0060	Baseline-TOFS
T18Eval-00002	M99990131	167	0.0060	Baseline-TOFS
T18Eval-00002	N23813042	168	0.0060	Baseline-TOFS
T18Eval-00002	N23812975	169	0.0059	Baseline-TOFS
T18Eval-00002	G99990045	170	0.0059	Baseline-TOFS
T18Eval-00002	F99990028	171	0.0058	Baseline-TOFS
T18Eval-00002	A99990133	172	0.0058	Baseline-TOFS
T18Eval-00003	A99990487	1	1.0000	Baseline-TOFS
T18Eval-00003	N23812880	2	0.5000	Baseline-TOFS
T18Eval-00003	N23813075	3	0.3333	Baseline-TOFS
T18Eval-00003	N23812932	4	0.2500	Baseline-TOFS
T18Eval-00003	N23813001	5	0.2000	Baseline-TOFS
T18Eval-00003	N23812895	6	0.1667	Baseline-TOFS
T18Eval-00003	N23812999	7	0.1429	Baseline-TOFS
T18Eval-00003	M99990150	8	0.1250	Baseline-TOFS
T18Eval-00003	N23812900	9	0.1111	Baseline-TOFS
T18Eval-00003	A99990221	10	0.1000	Baseline-TOFS
T18Eval-00003	G99990045	11	0.0909	Baseline-TOFS
T18Eval-00003	A99990544	12	0.0833	Baseline-TOFS
T18Eval-00004	C99990488	1	1.0000	Baseline-TOFS
T18Eval-00004	B99990310	2	0.5000	Baseline-TOFS
T18Eval-00004	D99990466	3	0.3333	Baseline-TOFS
T18Eval-00005	C99990304	1	1.0000	Baseline-TOFS
T18Eval-00005	F99990536	2	0.5000	Baseline-TOFS
T18Eval-00005	L99990281	3	0.3333	Baseline-TOFS
T18Eval-00005	M99990558	4	0.2500	Baseline-TOFS
T18Eval-00005	N23812972	5	0.2000	Baseline-TOFS
T18Eval-00005	C99990660	6	0.1667	Baseline-TOFS
T18Eval-00005	M99990541	7	0.1429	Baseline-TOFS
T18Eval-00005	N23813086	8	0.1250	Baseline-TOFS
T18Eval-00005	M99990497	9	0.1111	Baseline-TOFS
T18Eval-00005	E99990181	10	0.1000	Baseline-TOFS
T18Eval-00005	E99990830	11	0.0909	Baseline-TOFS
T18Eval-00005	N23813030	12	0.0833	Baseline-TOFS
T18Eval-00005	A99990487	13	0.0769	Baseline-TOFS
T18Eval-00005	A99990590	14	0.0714	Baseline-TOFS
T18Eval-00005	E99990549	15	0.0667	Baseline-TOFS
T18Eval-00005	D99990159	16	0.0625	Baseline-TOFS
T18Eval-00005	E99990956	17	0.0588	Baseline-TOFS
T18Eval-00005	M99990837	18	0.0556	Baseline-TOFS
T18Eval-00005	B99990776	19	0.0526	Baseline-TOFS
T18Eval-00005	N23812900	20	0.0500	Baseline-TOFS
T18Eval-00005	E99990076	21	0.0476	Baseline-TOFS
T18Eval-00005	N23813022	22	0.0455	Baseline-TOFS
T18Eval-00005	N23812842	23	0.0435	Baseline-TOFS
T18Eval-00005	G99990387	24	0.0417	Baseline-TOFS
T18Eval-00005	G99990493	25	0.0400	Baseline-TOFS
T18Eval-00005	M99991004	26	0.0385	Baseline-TOFS
T18Eval-00005	N23813032	27	0.0370	Baseline-TOFS
T18Eval-00005	N23812985	28	0.0357	Baseline-TOFS
T18Eval-00005	M99990021	29	0.0345	Baseline-TOFS
T18Eval-00005	M99990442	30	0.0333	Baseline-TOFS
T18Eval-00005	N23813131	31	0.0323	Baseline-TOFS
T18Eval-00005	G99990229	32	0.0312	Baseline-TOFS
T18Eval-00005	M99990918	33	0.0303	Baseline-TOFS
T18Eval-00005	N23813016	34	0.0294	Baseline-TOFS
T18Eval-00005	G99990110	35	0.0286	Baseline-TOFS
T18Eval-00005	N23812930	36	0.0278	Baseline-TOFS
T18Eval-00005	M99990178	37	0.0270	Baseline-TOFS
T18Eval-00005	M99990981	38	0.0263	Baseline-TOFS
T18Eval-00005	D99990624	39	0.0256	Baseline-TOFS
T18Eval-00005	A99990688	40	0.0250	Baseline-TOFS
T18Eval-00005	N23812850	41	0.0244	Baseline-TOFS
T18Eval-00005	B99990910	42	0.0238	Baseline-TOFS
T18Eval-00005	M99990515	43	0.0233	Baseline-TOFS
T18Eval-00005	M99990483	44	0.0227	Baseline-TOFS
T18Eval-00006	K99990052	1	1.0000	Baseline-TOFS
T18Eval-00006	M99990837	2	0.5000	Baseline-TOFS
T18Eval-00006	M99990981	3	0.3333	Baseline-TOFS
T18Eval-00006	E99990076	4	0.2500	Baseline-TOFS
T18Eval-00006	B99990310	5	0.2000	Baseline-TOFS
T18Eval-00006	E99990411	6	0.1667	Baseline-TOFS
T18Eval-00006	J99990656	7	0.1429	Baseline-TOFS
T18Eval-00006	N23813101	8	0.1250	Baseline-TOFS
T18Eval-00006	M99990178	9	0.1111	Baseline-TOFS
T18Eval-00006	L99990676	10	0.1000	Baseline-TOFS
T18Eval-00006	M99990515	11	0.0909	Baseline-TOFS
T18Eval-00006	N23813086	12	0.0833	Baseline-TOFS
T18Eval-00006	G99990110	13	0.0769	Baseline-TOFS
T18Eval-00006	B99990489	14	0.0714	Baseline-TOFS
T18Eval-00006	N23812943	15	0.0667	Baseline-TOFS
T18Eval-00006	B99990382	16	0.0625	Baseline-TOFS
T18Eval-00006	N23812871	17	0.0588	Baseline-TOFS
T18Eval-00006	M99990490	18	0.0556	Baseline-TOFS
T18Eval-00006	N23813073	19	0.0526	Baseline-TOFS
T18Eval-00006	M99990541	20	0.0500	Baseline-TOFS
T18Eval-00007	F99990545	1	1.0000	Baseline-TOFS
T18Eval-00007	C99990488	2	0.5000	Baseline-TOFS
T18Eval-00007	N23812935	3	0.3333	Baseline-TOFS
T18Eval-00008	N23813051	1	1.0000	Baseline-TOFS
T18Eval-00008	N23812999	2	0.5000	Baseline-TOFS
T18Eval-00008	E99990849	3	0.3333	Baseline-TOFS
T18Eval-00008	M99990804	4	0.2500	Baseline-TOFS
T18Eval-00008	G99990616	5	0.2000	Baseline-TOFS
T18Eval-00008	F99990854	6	0.1667	Baseline-TOFS
T18Eval-00008	E99990219	7	0.1429	Baseline-TOFS
T18Eval-00008	E99990844	8	0.1250	Baseline-TOFS
T18Eval-00008	M99990157	9	0.1111	Baseline-TOFS
T18Eval-00008	E99990427	10	0.1000	Baseline-TOFS
T18Eval-00008	N23812924	11	0.0909	Baseline-TOFS
T18Eval-00008	G99990684	12	0.0833	Baseline-TOFS
T18Eval-00008	N23812870	13	0.0769	Baseline-TOFS
T18Eval-00008	E99990486	14	0.0714	Baseline-TOFS
T18Eval-00008	N23812998	15	0.0667	Baseline-TOFS
T18Eval-00008	M99990742	16	0.0625	Baseline-TOFS
T18Eval-00008	L99990676	17	0.0588	Baseline-TOFS
T18Eval-00008	N23813093	18	0.0556	Baseline-TOFS
T18Eval-00008	N23812952	19	0.0526	Baseline-TOFS
T18Eval-00008	N23813027	20	0.0500	Baseline-TOFS
T18Eval-00008	G99990098	21	0.0476	Baseline-TOFS
T18Eval-00008	M99990131	22	0.0455	Baseline-TOFS
T18Eval-00008	N23812975	23	0.0435	Baseline-TOFS
T18Eval-00008	F99990169	24	0.0417	Baseline-TOFS
T18Eval-00008	M99990837	25	0.0400	Baseline-TOFS
T18Eval-00008	A99990678	26	0.0385	Baseline-TOFS
T18Eval-00008	B99990106	27	0.0370	Baseline-TOFS
T18Eval-00008	E99990863	28	0.0357	Baseline-TOFS
T18Eval-00008	J99990120	29	0.0345	Baseline-TOFS
T18Eval-00008	J99990006	30	0.0333	Baseline-TOFS
T18Eval-00008	M99990748	31	0.0323	Baseline-TOFS
T18Eval-00008	N23812956	32	0.0312	Baseline-TOFS
T18Eval-00008	B99990858	33	0.0303	Baseline-TOFS
T18Eval-00008	N23813112	34	0.0294	Baseline-TOFS
T18Eval-00008	M99990499	35	0.0286	Baseline-TOFS
T18Eval-00008	N23813111	36	0.0278	Baseline-TOFS
T18Eval-00008	A99990794	37	0.0270	Baseline-TOFS
T18Eval-00008	B99990668	38	0.0263	Baseline-TOFS
T18Eval-00008	M99991022	39	0.0256	Baseline-TOFS
T18Eval-00008	N23812873	40	0.0250	Baseline-TOFS
T18Eval-00008	N23812842	41	0.0244	Baseline-TOFS
T18Eval-00008	M99990490	42	0.0238	Baseline-TOFS
T18Eval-00008	N23813095	43	0.0233	Baseline-TOFS
T18Eval-00008	F99990528	44	0.0227	Baseline-TOFS
T18Eval-00008	A99990003	45	0.0222	Baseline-TOFS
T18Eval-00008	E99990739	46	0.0217	Baseline-TOFS
T18Eval-00008	G99990941	47	0.0213	Baseline-TOFS
T18Eval-00008	E99990830	48	0.0208	Baseline-TOFS
T18Eval-00008	E99990765	49	0.0204	Baseline-TOFS
T18Eval-00008	N23813004	50	0.0200	Baseline-TOFS
T18Eval-00008	J99990511	51	0.0196	Baseline-TOFS
T18Eval-00008	A99990836	52	0.0192	Baseline-TOFS
T18Eval-00008	G99990758	53	0.0189	Baseline-TOFS
T18Eval-00008	N23812953	54	0.0185	Baseline-TOFS
T18Eval-00008	J99990785	55	0.0182	Baseline-TOFS
T18Eval-00008	M99990906	56	0.0179	Baseline-TOFS
T18Eval-00008	K99990992	57	0.0175	Baseline-TOFS
T18Eval-00008	K99990530	58	0.0172	Baseline-TOFS
T18Eval-00008	J99990494	59	0.0169	Baseline-TOFS
T18Eval-00008	A99990121	60	0.0167	Baseline-TOFS
T18Eval-00008	G99990510	61	0.0164	Baseline-TOFS
T18Eval-00008	N23813104	62	0.0161	Baseline-TOFS
T18Eval-00008	N23812955	63	0.0159	Baseline-TOFS
T18Eval-00008	G99990964	64	0.0156	Baseline-TOFS
T18Eval-00008	N23812857	65	0.0154	Baseline-TOFS
T18Eval-00008	F99990365	66	0.0152	Baseline-TOFS
T18Eval-00008	A99990842	67	0.0149	Baseline-TOFS
T18Eval-00008	G99990800	68	0.0147	Baseline-TOFS
T18Eval-00008	N23812860	69	0.0145	Baseline-TOFS
T18Eval-00008	B99990756	70	0.0143	Baseline-TOFS
T18Eval-00008	A99990247	71	0.0141	Baseline-TOFS
T18Eval-00008	N23812865	72	0.0139	Baseline-TOFS
T18Eval-00008	B99990529	73	0.0137	Baseline-TOFS
T18Eval-00008	B99990253	74	0.0135	Baseline-TOFS
T18Eval-00008	A99990803	75	0.0133	Baseline-TOFS
T18Eval-00008	G99990391	76	0.0132	Baseline-TOFS
T18Eval-00008	N23813022	77	0.0130	Baseline-TOFS
T18Eval-00008	D99990338	78	0.0128	Baseline-TOFS
T18Eval-00008	G99990229	79	0.0127	Baseline-TOFS
T18Eval-00008	B99990954	80	0.0125	Baseline-TOFS
T18Eval-00008	N23812821	81	0.0123	Baseline-TOFS
T18Eval-00008	G99990808	82	0.0122	Baseline-TOFS
T18Eval-00008	G99990972	83	0.0120	Baseline-TOFS
T18Eval-00008	A99990455	84	0.0119	Baseline-TOFS
T18Eval-00008	N23813045	85	0.0118	Baseline-TOFS
T18Eval-00008	N23812954	86	0.0116	Baseline-TOFS
T18Eval-00008	M99990541	87	0.0115	Baseline-TOFS
T18Eval-00008	N23812993	88	0.0114	Baseline-TOFS
T18Eval-00008	G99990618	89	0.0112	Baseline-TOFS
T18Eval-00008	B99990030	90	0.0111	Baseline-TOFS
T18Eval-00008	N23812867	91	0.0110	Baseline-TOFS
T18Eval-00008	B99990480	92	0.0109	Baseline-TOFS
T18Eval-00008	B99990405	93	0.0108	Baseline-TOFS
T18Eval-00008	J99990705	94	0.0106	Baseline-TOFS
T18Eval-00008	A99990750	95	0.0105	Baseline-TOFS
T18Eval-00008	N23812914	96	0.0104	Baseline-TOFS
T18Eval-00008	N23812974	97	0.0103	Baseline-TOFS
T18Eval-00008	B99990971	98	0.0102	Baseline-TOFS
T18Eval-00008	N23813024	99	0.0101	Baseline-TOFS
T18Eval-00008	N23813049	100	0.0100	Baseline-TOFS
T18Eval-00008	N23812960	101	0.0099	Baseline-TOFS
T18Eval-00008	B99990416	102	0.0098	Baseline-TOFS
T18Eval-00008	N23812920	103	0.0097	Baseline-TOFS
T18Eval-00008	N23812959	104	0.0096	Baseline-TOFS
T18Eval-00008	N23812826	105	0.0095	Baseline-TOFS
T18Eval-00008	G99990410	106	0.0094	Baseline-TOFS
T18Eval-00008	K99990052	107	0.0093	Baseline-TOFS
T18Eval-00008	G99990550	108	0.0093	Baseline-TOFS
T18Eval-00008	G99990372	109	0.0092	Baseline-TOFS
T18Eval-00008	N23812951	110	0.0091	Baseline-TOFS
T18Eval-00008	M99990212	111	0.0090	Baseline-TOFS
T18Eval-00008	B99990310	112	0.0089	Baseline-TOFS
T18Eval-00008	B99990527	113	0.0088	Baseline-TOFS
T18Eval-00008	L99990260	114	0.0088	Baseline-TOFS
T18Eval-00008	N23812833	115	0.0087	Baseline-TOFS
T18Eval-00008	G99990151	116	0.0086	Baseline-TOFS
